time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
1925.0, 0.688970, 0.038462, 0.945161, 0.051885, 0.928935, 0.206345, 0.953957, 0.303073, 0.911306, 0.382095, 0.903729, 0.955390, 0.062500, 0.426616, 0.948809, 
1932.0, 0.688970, 0.038462, 0.945161, 0.051885, 0.928935, 0.206345, 0.953957, 0.303073, 0.911306, 0.382095, 0.903729, 0.955390, 0.062500, 0.426616, 0.948809, 
1945.0, 0.688970, 0.038462, 0.945161, 0.051885, 0.928935, 0.206345, 0.953957, 0.303073, 0.911306, 0.382095, 0.903729, 0.955390, 0.062500, 0.426616, 0.948809, 
1951.0, 0.688970, 0.038462, 0.945161, 0.051885, 0.928935, 0.206345, 0.953957, 0.303073, 0.911306, 0.382095, 0.903729, 0.955390, 0.062500, 0.426616, 0.948809, 
1967.0, 0.688970, 0.038462, 0.945161, 0.051885, 0.928935, 0.206345, 0.953957, 0.303073, 0.911306, 0.382095, 0.903729, 0.955390, 0.062500, 0.426616, 0.948809, 
1978.0, 0.688970, 0.038462, 0.945161, 0.051885, 0.928935, 0.206345, 0.953957, 0.303073, 0.911306, 0.382095, 0.903729, 0.955390, 0.062500, 0.426616, 0.948809, 
1979.0, 0.688970, 0.038462, 0.945161, 0.051885, 0.928935, 0.206345, 0.953957, 0.303073, 0.911306, 0.382095, 0.903729, 0.955390, 0.062500, 0.426616, 0.948809, 
1980.0, 0.688970, 0.038462, 0.945161, 0.051885, 0.928935, 0.206345, 0.953957, 0.303073, 0.911306, 0.382095, 0.903729, 0.955390, 0.062500, 0.426616, 0.948809, 
1987.0, 0.688970, 0.038462, 0.945161, 0.051885, 0.928935, 0.206345, 0.953957, 0.303073, 0.911306, 0.382095, 0.903729, 0.955390, 0.062500, 0.426616, 0.948809, 
2011.0, 0.684664, 0.038462, 0.937151, 0.051885, 0.921382, 0.206345, 0.945733, 0.303073, 0.903450, 0.382095, 0.896613, 0.945739, 0.062500, 0.426616, 0.938496, 
2022.0, 0.684664, 0.038462, 0.937151, 0.051885, 0.921382, 0.206345, 0.945733, 0.303073, 0.903450, 0.382095, 0.896613, 0.945739, 0.062500, 0.426616, 0.938496, 
2050.0, 0.684664, 0.038462, 0.937151, 0.051885, 0.921382, 0.206345, 0.945733, 0.303073, 0.903450, 0.382095, 0.896613, 0.945739, 0.062500, 0.426616, 0.938496, 
2055.0, 0.680303, 0.038462, 0.929002, 0.051885, 0.913704, 0.206345, 0.937364, 0.303073, 0.895455, 0.382095, 0.889382, 0.935888, 0.062500, 0.426616, 0.927951, 
2071.0, 0.675942, 0.038462, 0.929002, 0.051885, 0.913704, 0.206345, 0.937364, 0.303073, 0.887460, 0.382095, 0.882151, 0.935888, 0.062500, 0.426616, 0.917406, 
2103.0, 0.675942, 0.038462, 0.929002, 0.051885, 0.913704, 0.206345, 0.937364, 0.303073, 0.887460, 0.382095, 0.882151, 0.935888, 0.062500, 0.426616, 0.917406, 
2105.0, 0.671553, 0.038462, 0.929002, 0.051885, 0.913704, 0.206345, 0.937364, 0.303073, 0.887460, 0.370517, 0.882151, 0.935888, 0.062500, 0.426616, 0.917406, 
2106.0, 0.671553, 0.038462, 0.929002, 0.051885, 0.913704, 0.206345, 0.937364, 0.303073, 0.887460, 0.370517, 0.882151, 0.935888, 0.062500, 0.426616, 0.917406, 
2111.0, 0.667135, 0.038462, 0.920707, 0.051885, 0.905895, 0.206345, 0.928843, 0.303073, 0.887460, 0.370517, 0.874800, 0.925824, 0.062500, 0.426616, 0.906862, 
2157.0, 0.667135, 0.038462, 0.920707, 0.051885, 0.905895, 0.206345, 0.928843, 0.303073, 0.887460, 0.370517, 0.874800, 0.925824, 0.062500, 0.426616, 0.906862, 
2168.0, 0.667135, 0.038462, 0.920707, 0.051885, 0.905895, 0.206345, 0.928843, 0.303073, 0.887460, 0.370517, 0.874800, 0.925824, 0.062500, 0.426616, 0.906862, 
2170.0, 0.667135, 0.038462, 0.920707, 0.051885, 0.905895, 0.206345, 0.928843, 0.303073, 0.887460, 0.370517, 0.874800, 0.925824, 0.062500, 0.426616, 0.906862, 
2171.0, 0.667135, 0.038462, 0.920707, 0.051885, 0.905895, 0.206345, 0.928843, 0.303073, 0.887460, 0.370517, 0.874800, 0.925824, 0.062500, 0.426616, 0.906862, 
2195.0, 0.667135, 0.038462, 0.920707, 0.051885, 0.905895, 0.206345, 0.928843, 0.303073, 0.887460, 0.370517, 0.874800, 0.925824, 0.062500, 0.426616, 0.906862, 
2202.0, 0.667135, 0.038462, 0.920707, 0.051885, 0.905895, 0.206345, 0.928843, 0.303073, 0.887460, 0.370517, 0.874800, 0.925824, 0.062500, 0.426616, 0.906862, 
2216.0, 0.667135, 0.038462, 0.920707, 0.051885, 0.905895, 0.206345, 0.928843, 0.303073, 0.887460, 0.370517, 0.874800, 0.925824, 0.062500, 0.426616, 0.906862, 
2221.0, 0.667135, 0.038462, 0.920707, 0.051885, 0.905895, 0.206345, 0.928843, 0.303073, 0.887460, 0.370517, 0.874800, 0.925824, 0.062500, 0.426616, 0.906862, 
2224.0, 0.662469, 0.038462, 0.911854, 0.051885, 0.897584, 0.206345, 0.919736, 0.303073, 0.878673, 0.370517, 0.866919, 0.915183, 0.062500, 0.426616, 0.906862, 
2241.0, 0.662469, 0.038462, 0.911854, 0.051885, 0.897584, 0.206345, 0.919736, 0.303073, 0.878673, 0.370517, 0.866919, 0.915183, 0.062500, 0.426616, 0.906862, 
2249.0, 0.662469, 0.038462, 0.911854, 0.051885, 0.897584, 0.206345, 0.919736, 0.303073, 0.878673, 0.370517, 0.866919, 0.915183, 0.062500, 0.426616, 0.906862, 
2255.0, 0.662469, 0.038462, 0.911854, 0.051885, 0.897584, 0.206345, 0.919736, 0.303073, 0.878673, 0.370517, 0.866919, 0.915183, 0.062500, 0.426616, 0.906862, 
2256.0, 0.657669, 0.000000, 0.911854, 0.051885, 0.897584, 0.185710, 0.919736, 0.286235, 0.878673, 0.358938, 0.866919, 0.915183, 0.062500, 0.410207, 0.906862, 
2267.0, 0.657669, 0.000000, 0.911854, 0.051885, 0.897584, 0.185710, 0.919736, 0.286235, 0.878673, 0.358938, 0.866919, 0.915183, 0.062500, 0.410207, 0.906862, 
2272.0, 0.657669, 0.000000, 0.911854, 0.051885, 0.897584, 0.185710, 0.919736, 0.286235, 0.878673, 0.358938, 0.866919, 0.915183, 0.062500, 0.410207, 0.906862, 
2286.0, 0.652797, 0.000000, 0.911854, 0.051885, 0.897584, 0.185710, 0.919736, 0.286235, 0.878673, 0.346973, 0.866919, 0.915183, 0.062500, 0.410207, 0.906862, 
2288.0, 0.647926, 0.000000, 0.911854, 0.051885, 0.897584, 0.162497, 0.919736, 0.268346, 0.878673, 0.335009, 0.866919, 0.915183, 0.062500, 0.393116, 0.906862, 
2297.0, 0.643054, 0.000000, 0.911854, 0.051885, 0.888869, 0.162497, 0.919736, 0.268346, 0.869424, 0.335009, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2301.0, 0.643054, 0.000000, 0.911854, 0.051885, 0.888869, 0.162497, 0.919736, 0.268346, 0.869424, 0.335009, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2330.0, 0.643054, 0.000000, 0.911854, 0.051885, 0.888869, 0.162497, 0.919736, 0.268346, 0.869424, 0.335009, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2332.0, 0.643054, 0.000000, 0.911854, 0.051885, 0.888869, 0.162497, 0.919736, 0.268346, 0.869424, 0.335009, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2338.0, 0.643054, 0.000000, 0.911854, 0.051885, 0.888869, 0.162497, 0.919736, 0.268346, 0.869424, 0.335009, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2350.0, 0.643054, 0.000000, 0.911854, 0.051885, 0.888869, 0.162497, 0.919736, 0.268346, 0.869424, 0.335009, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2357.0, 0.643054, 0.000000, 0.911854, 0.051885, 0.888869, 0.162497, 0.919736, 0.268346, 0.869424, 0.335009, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2363.0, 0.643054, 0.000000, 0.911854, 0.051885, 0.888869, 0.162497, 0.919736, 0.268346, 0.869424, 0.335009, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2365.0, 0.643054, 0.000000, 0.911854, 0.051885, 0.888869, 0.162497, 0.919736, 0.268346, 0.869424, 0.335009, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2386.0, 0.637868, 0.000000, 0.911854, 0.051885, 0.888869, 0.139283, 0.919736, 0.247704, 0.869424, 0.322124, 0.858663, 0.915183, 0.062500, 0.393116, 0.906862, 
2400.0, 0.632682, 0.000000, 0.911854, 0.051885, 0.888869, 0.116069, 0.919736, 0.227062, 0.869424, 0.309239, 0.858663, 0.915183, 0.062500, 0.374396, 0.906862, 
2403.0, 0.632682, 0.000000, 0.911854, 0.051885, 0.888869, 0.116069, 0.919736, 0.227062, 0.869424, 0.309239, 0.858663, 0.915183, 0.062500, 0.374396, 0.906862, 
2419.0, 0.627453, 0.000000, 0.901943, 0.051885, 0.879513, 0.116069, 0.909517, 0.227062, 0.859431, 0.309239, 0.849810, 0.903450, 0.062500, 0.355676, 0.906862, 
2443.0, 0.627453, 0.000000, 0.901943, 0.051885, 0.879513, 0.116069, 0.909517, 0.227062, 0.859431, 0.309239, 0.849810, 0.903450, 0.062500, 0.355676, 0.906862, 
2449.0, 0.627453, 0.000000, 0.901943, 0.051885, 0.879513, 0.116069, 0.909517, 0.227062, 0.859431, 0.309239, 0.849810, 0.903450, 0.062500, 0.355676, 0.906862, 
2452.0, 0.627453, 0.000000, 0.901943, 0.051885, 0.879513, 0.116069, 0.909517, 0.227062, 0.859431, 0.309239, 0.849810, 0.903450, 0.062500, 0.355676, 0.906862, 
2456.0, 0.627453, 0.000000, 0.901943, 0.051885, 0.879513, 0.116069, 0.909517, 0.227062, 0.859431, 0.309239, 0.849810, 0.903450, 0.062500, 0.355676, 0.906862, 
2466.0, 0.622044, 0.000000, 0.891575, 0.051885, 0.869740, 0.116069, 0.898817, 0.227062, 0.849076, 0.309239, 0.840573, 0.891404, 0.062500, 0.355676, 0.893906, 
2468.0, 0.622044, 0.000000, 0.891575, 0.051885, 0.869740, 0.116069, 0.898817, 0.227062, 0.849076, 0.309239, 0.840573, 0.891404, 0.062500, 0.355676, 0.893906, 
2475.0, 0.622044, 0.000000, 0.891575, 0.051885, 0.869740, 0.116069, 0.898817, 0.227062, 0.849076, 0.309239, 0.840573, 0.891404, 0.062500, 0.355676, 0.893906, 
2503.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2504.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2527.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2534.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2537.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2555.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2556.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2563.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2573.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2574.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2576.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2580.0, 0.616539, 0.000000, 0.881086, 0.051885, 0.859857, 0.116069, 0.887988, 0.227062, 0.838594, 0.309239, 0.831234, 0.879358, 0.062500, 0.355676, 0.880951, 
2583.0, 0.610435, 0.000000, 0.869644, 0.051885, 0.848973, 0.116069, 0.876148, 0.227062, 0.826946, 0.309239, 0.820843, 0.866233, 0.062500, 0.355676, 0.880951, 
2609.0, 0.610435, 0.000000, 0.869644, 0.051885, 0.848973, 0.116069, 0.876148, 0.227062, 0.826946, 0.309239, 0.820843, 0.866233, 0.062500, 0.355676, 0.880951, 
2615.0, 0.610435, 0.000000, 0.869644, 0.051885, 0.848973, 0.116069, 0.876148, 0.227062, 0.826946, 0.309239, 0.820843, 0.866233, 0.062500, 0.355676, 0.880951, 
2624.0, 0.610435, 0.000000, 0.869644, 0.051885, 0.848973, 0.116069, 0.876148, 0.227062, 0.826946, 0.309239, 0.820843, 0.866233, 0.062500, 0.355676, 0.880951, 
2635.0, 0.610435, 0.000000, 0.869644, 0.051885, 0.848973, 0.116069, 0.876148, 0.227062, 0.826946, 0.309239, 0.820843, 0.866233, 0.062500, 0.355676, 0.880951, 
2644.0, 0.610435, 0.000000, 0.869644, 0.051885, 0.848973, 0.116069, 0.876148, 0.227062, 0.826946, 0.309239, 0.820843, 0.866233, 0.062500, 0.355676, 0.880951, 
2657.0, 0.610435, 0.000000, 0.869644, 0.051885, 0.848973, 0.116069, 0.876148, 0.227062, 0.826946, 0.309239, 0.820843, 0.866233, 0.062500, 0.355676, 0.880951, 
2666.0, 0.610435, 0.000000, 0.869644, 0.051885, 0.848973, 0.116069, 0.876148, 0.227062, 0.826946, 0.309239, 0.820843, 0.866233, 0.062500, 0.355676, 0.880951, 
2689.0, 0.603871, 0.000000, 0.857395, 0.051885, 0.837343, 0.116069, 0.863450, 0.227062, 0.814417, 0.309239, 0.809751, 0.866233, 0.062500, 0.355676, 0.865762, 
2692.0, 0.603871, 0.000000, 0.857395, 0.051885, 0.837343, 0.116069, 0.863450, 0.227062, 0.814417, 0.309239, 0.809751, 0.866233, 0.062500, 0.355676, 0.865762, 
2698.0, 0.603871, 0.000000, 0.857395, 0.051885, 0.837343, 0.116069, 0.863450, 0.227062, 0.814417, 0.309239, 0.809751, 0.866233, 0.062500, 0.355676, 0.865762, 
2713.0, 0.603871, 0.000000, 0.857395, 0.051885, 0.837343, 0.116069, 0.863450, 0.227062, 0.814417, 0.309239, 0.809751, 0.866233, 0.062500, 0.355676, 0.865762, 
2716.0, 0.603871, 0.000000, 0.857395, 0.051885, 0.837343, 0.116069, 0.863450, 0.227062, 0.814417, 0.309239, 0.809751, 0.866233, 0.062500, 0.355676, 0.865762, 
2721.0, 0.603871, 0.000000, 0.857395, 0.051885, 0.837343, 0.116069, 0.863450, 0.227062, 0.814417, 0.309239, 0.809751, 0.866233, 0.062500, 0.355676, 0.865762, 
2769.0, 0.596930, 0.000000, 0.844404, 0.051885, 0.825029, 0.116069, 0.849959, 0.227062, 0.801066, 0.309239, 0.798015, 0.851298, 0.062500, 0.355676, 0.849730, 
2796.0, 0.589989, 0.000000, 0.831414, 0.051885, 0.812715, 0.116069, 0.836467, 0.227062, 0.787715, 0.309239, 0.786280, 0.851298, 0.062500, 0.355676, 0.833697, 
2812.0, 0.583048, 0.000000, 0.831414, 0.051885, 0.812715, 0.087052, 0.836467, 0.227062, 0.787715, 0.292059, 0.786280, 0.851298, 0.062500, 0.355676, 0.833697, 
2834.0, 0.583048, 0.000000, 0.831414, 0.051885, 0.812715, 0.087052, 0.836467, 0.227062, 0.787715, 0.292059, 0.786280, 0.851298, 0.062500, 0.355676, 0.833697, 
2835.0, 0.583048, 0.000000, 0.831414, 0.051885, 0.812715, 0.087052, 0.836467, 0.227062, 0.787715, 0.292059, 0.786280, 0.851298, 0.062500, 0.355676, 0.833697, 
2844.0, 0.583048, 0.000000, 0.831414, 0.051885, 0.812715, 0.087052, 0.836467, 0.227062, 0.787715, 0.292059, 0.786280, 0.851298, 0.062500, 0.355676, 0.833697, 
2847.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
2855.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
2863.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
2870.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
2891.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
2976.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
2990.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
2995.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
3021.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
3030.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
3050.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
3059.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
3069.0, 0.575850, 0.000000, 0.817784, 0.051885, 0.799815, 0.087052, 0.822290, 0.227062, 0.773895, 0.292059, 0.773994, 0.835533, 0.062500, 0.328316, 0.833697, 
3086.0, 0.567382, 0.000000, 0.801428, 0.051885, 0.784132, 0.087052, 0.805508, 0.227062, 0.756307, 0.292059, 0.758818, 0.816544, 0.062500, 0.328316, 0.813847, 
3090.0, 0.558913, 0.000000, 0.801428, 0.051885, 0.768450, 0.087052, 0.805508, 0.227062, 0.756307, 0.292059, 0.743641, 0.816544, 0.062500, 0.295485, 0.813847, 
3092.0, 0.558913, 0.000000, 0.801428, 0.051885, 0.768450, 0.087052, 0.805508, 0.227062, 0.756307, 0.292059, 0.743641, 0.816544, 0.062500, 0.295485, 0.813847, 
3099.0, 0.558913, 0.000000, 0.801428, 0.051885, 0.768450, 0.087052, 0.805508, 0.227062, 0.756307, 0.292059, 0.743641, 0.816544, 0.062500, 0.295485, 0.813847, 
3149.0, 0.558913, 0.000000, 0.801428, 0.051885, 0.768450, 0.087052, 0.805508, 0.227062, 0.756307, 0.292059, 0.743641, 0.816544, 0.062500, 0.295485, 0.813847, 
3150.0, 0.558913, 0.000000, 0.801428, 0.051885, 0.768450, 0.087052, 0.805508, 0.227062, 0.756307, 0.292059, 0.743641, 0.816544, 0.062500, 0.295485, 0.813847, 
3157.0, 0.558913, 0.000000, 0.801428, 0.051885, 0.768450, 0.087052, 0.805508, 0.227062, 0.756307, 0.292059, 0.743641, 0.816544, 0.062500, 0.295485, 0.813847, 
3170.0, 0.549751, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.227062, 0.756307, 0.292059, 0.727116, 0.795607, 0.062500, 0.262653, 0.813847, 
3222.0, 0.540588, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.227062, 0.756307, 0.273805, 0.727116, 0.795607, 0.062500, 0.262653, 0.813847, 
3231.0, 0.540588, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.227062, 0.756307, 0.273805, 0.727116, 0.795607, 0.062500, 0.262653, 0.813847, 
3239.0, 0.540588, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.227062, 0.756307, 0.273805, 0.727116, 0.795607, 0.062500, 0.262653, 0.813847, 
3244.0, 0.531104, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.194624, 0.756307, 0.255552, 0.727116, 0.795607, 0.062500, 0.262653, 0.813847, 
3255.0, 0.531104, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.194624, 0.756307, 0.255552, 0.727116, 0.795607, 0.062500, 0.262653, 0.813847, 
3297.0, 0.531104, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.194624, 0.756307, 0.255552, 0.727116, 0.795607, 0.062500, 0.262653, 0.813847, 
3336.0, 0.531104, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.194624, 0.756307, 0.255552, 0.727116, 0.795607, 0.062500, 0.262653, 0.813847, 
3358.0, 0.521083, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.194624, 0.756307, 0.235894, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3388.0, 0.521083, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.194624, 0.756307, 0.235894, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3395.0, 0.510866, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.155699, 0.756307, 0.216236, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3422.0, 0.510866, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.155699, 0.756307, 0.216236, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3428.0, 0.500440, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.116775, 0.756307, 0.196578, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3445.0, 0.490014, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.116775, 0.756307, 0.176920, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3458.0, 0.490014, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.116775, 0.756307, 0.176920, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3468.0, 0.490014, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.116775, 0.756307, 0.176920, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3492.0, 0.490014, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.116775, 0.756307, 0.176920, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3495.0, 0.490014, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.116775, 0.756307, 0.176920, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3523.0, 0.490014, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.116775, 0.756307, 0.176920, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3527.0, 0.490014, 0.000000, 0.783619, 0.051885, 0.751373, 0.087052, 0.787201, 0.116775, 0.756307, 0.176920, 0.727116, 0.795607, 0.062500, 0.229821, 0.813847, 
3561.0, 0.477764, 0.000000, 0.759131, 0.051885, 0.727893, 0.087052, 0.787201, 0.116775, 0.756307, 0.176920, 0.704394, 0.795607, 0.062500, 0.196990, 0.813847, 
3574.0, 0.465514, 0.000000, 0.759131, 0.051885, 0.727893, 0.043526, 0.787201, 0.058387, 0.756307, 0.154805, 0.704394, 0.795607, 0.062500, 0.196990, 0.813847, 
3577.0, 0.465514, 0.000000, 0.759131, 0.051885, 0.727893, 0.043526, 0.787201, 0.058387, 0.756307, 0.154805, 0.704394, 0.795607, 0.062500, 0.196990, 0.813847, 
3581.0, 0.465514, 0.000000, 0.759131, 0.051885, 0.727893, 0.043526, 0.787201, 0.058387, 0.756307, 0.154805, 0.704394, 0.795607, 0.062500, 0.196990, 0.813847, 
3584.0, 0.452583, 0.000000, 0.732954, 0.051885, 0.702793, 0.043526, 0.760057, 0.058387, 0.727218, 0.154805, 0.680104, 0.762456, 0.062500, 0.196990, 0.778463, 
3611.0, 0.452583, 0.000000, 0.732954, 0.051885, 0.702793, 0.043526, 0.760057, 0.058387, 0.727218, 0.154805, 0.680104, 0.762456, 0.062500, 0.196990, 0.778463, 
3672.0, 0.452583, 0.000000, 0.732954, 0.051885, 0.702793, 0.043526, 0.760057, 0.058387, 0.727218, 0.154805, 0.680104, 0.762456, 0.062500, 0.196990, 0.778463, 
3707.0, 0.452583, 0.000000, 0.732954, 0.051885, 0.702793, 0.043526, 0.760057, 0.058387, 0.727218, 0.154805, 0.680104, 0.762456, 0.062500, 0.196990, 0.778463, 
3762.0, 0.438440, 0.000000, 0.703635, 0.051885, 0.674681, 0.043526, 0.729654, 0.058387, 0.727218, 0.154805, 0.652900, 0.762456, 0.062500, 0.196990, 0.739539, 
3820.0, 0.438440, 0.000000, 0.703635, 0.051885, 0.674681, 0.043526, 0.729654, 0.058387, 0.727218, 0.154805, 0.652900, 0.762456, 0.062500, 0.196990, 0.739539, 
3839.0, 0.423825, 0.000000, 0.703635, 0.051885, 0.674681, 0.000000, 0.729654, 0.000000, 0.727218, 0.129004, 0.652900, 0.762456, 0.062500, 0.157592, 0.739539, 
3850.0, 0.423825, 0.000000, 0.703635, 0.051885, 0.674681, 0.000000, 0.729654, 0.000000, 0.727218, 0.129004, 0.652900, 0.762456, 0.062500, 0.157592, 0.739539, 
3853.0, 0.408688, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.129004, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
3913.0, 0.408688, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.129004, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
3933.0, 0.408688, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.129004, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
3992.0, 0.408688, 0.000000, 0.673043, 0.051885, 0.645347, 0.000000, 0.697930, 0.000000, 0.692589, 0.129004, 0.624513, 0.722327, 0.062500, 0.157592, 0.698454, 
